DATE,CODE,NAME,WEBSITE LINK, LAST 12 MONTHS Low,LAST 12 MONTHS High,DAY'S TRADING Low,DAY'S TRADING High,DAY'S TRADING VWAP Price,Previous DAY'S VWAP Price,Change,Change Percent,Volume of Shares Traded,VWAP Adjusted Price for bonus issues and share splits
09-06-21,CRWN,Crown Paints Kenya Plc,https://live.mystocks.co.ke/stock=CRWN, 26.30 , 49.00 , 38.20 , 38.60 , 38.60 , 38.50 , 0.10 ,0.26%,1800,
09-06-21,CABL,East African Cables Ltd,https://live.mystocks.co.ke/stock=CABL, 1.18 , 2.43 , 1.22 , 1.33 , 1.29 , 1.29 , - ,-,61900,
09-06-21,PORT,East African Portland Cement Ltd,https://live.mystocks.co.ke/stock=PORT, 7.20 , 16.00 , 7.32 , 7.32 , 7.32 , 7.32 , - ,-,-,
09-06-21,KEGN,Kenya Electricity Generating Company Plc,https://live.mystocks.co.ke/stock=KEGN, 3.90 , 6.28 , 3.94 , 4.00 , 3.97 , 3.97 , - ,-,218000,
09-06-21,KPLC-P4,KPLC-P4,https://live.mystocks.co.ke/stock=KPLC-P4, 4.50 , 5.00 , 4.53 , 4.53 , 4.53 , 4.53 , - ,-,-,
09-06-21,KPLC-P7,KPLC-P7,https://live.mystocks.co.ke/stock=KPLC-P7, 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , - ,-,-,
09-06-21,KPLC,Kenya Power and Lighting Company Plc,https://live.mystocks.co.ke/stock=KPLC, 1.16 , 2.12 , 1.32 , 1.35 , 1.34 , 1.33 , 0.01 ,0.75%,55700,
09-06-21,TOTL,Total Kenya Ltd,https://live.mystocks.co.ke/stock=TOTL, 21.00 , 26.75 , 24.75 , 25.00 , 24.90 , 24.75 , 0.15 ,0.61%,2700,
09-06-21,UMME,Umeme Ltd,https://live.mystocks.co.ke/stock=UMME, 5.40 , 8.00 , 5.44 , 6.36 , 5.88 , 6.04 , (0.16),2.65%,40100,
09-06-21,BRIT,Britam Holdings Plc,https://live.mystocks.co.ke/stock=BRIT, 6.00 , 8.04 , 7.12 , 7.36 , 7.28 , 7.20 , 0.08 ,1.11%,16200,
09-06-21,CIC,CIC Insurance Group Ltd,https://live.mystocks.co.ke/stock=CIC, 1.95 , 3.50 , 2.05 , 2.20 , 2.11 , 2.20 , (0.09),4.09%,121600,
09-06-21,JUB,Jubilee Holdings Ltd,https://live.mystocks.co.ke/stock=JUB, 210.00 , 392.00 , 300.00 , 305.00 , 301.25 , 300.25 , 1.00 ,0.33%,3500,
09-06-21,KNRE,Kenya Re-Insurance Corporation Ltd,https://live.mystocks.co.ke/stock=KNRE, 2.00 , 2.94 , 2.47 , 2.55 , 2.52 , 2.47 , 0.05 ,2.02%,432700,
09-06-21,LBTY,Liberty Kenya Holdings Ltd,https://live.mystocks.co.ke/stock=LBTY, 6.60 , 10.50 , 6.80 , 6.82 , 6.80 , 7.30 , (0.50),6.85%,7400,
09-06-21,SLAM,Sanlam Kenya Plc,https://live.mystocks.co.ke/stock=SLAM, 9.00 , 14.00 , 9.00 , 9.90 , 9.16 , 9.90 , (0.74),7.47%,6100,
09-06-21,CTUM,Centum Investment Company Plc,https://live.mystocks.co.ke/stock=CTUM, 14.40 , 25.00 , 15.75 , 16.55 , 15.85 , 16.00 , (0.15),0.94%,81800,
09-06-21,HAFR,Home Afrika Ltd,https://live.mystocks.co.ke/stock=HAFR, 0.33 , 0.50 , 0.41 , 0.45 , 0.44 , 0.41 , 0.03 ,7.32%,226400,
09-06-21,KURV,Kurwitu Ventures Ltd,https://live.mystocks.co.ke/stock=KURV," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 ", - ,-,-,
09-06-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH, 1.63 , 2.60 , 1.85 , 1.85 , 1.85 , 1.99 , (0.14),7.04%,100,
09-06-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL, 1.01 , 2.68 , 1.22 , 1.22 , 1.22 , 1.22 , - ,-,200,
09-06-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE, 6.50 , 9.74 , 8.10 , 8.62 , 8.30 , 8.26 , 0.04 ,0.48%,20300,
09-06-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC, 54.00 , 75.25 , 68.00 , 68.00 , 68.00 , 68.00 , - ,-,-,
09-06-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT, 305.00 , 500.00 , 465.00 , 465.00 , 465.00 , 465.00 , - ,-,2200,
09-06-21,CARB,Carbacid Investments Plc,https://live.mystocks.co.ke/stock=CARB, 7.80 , 13.00 , 10.90 , 11.15 , 10.90 , 11.15 , (0.25),2.24%,9900,
09-06-21,EABL,East African Breweries Ltd,https://live.mystocks.co.ke/stock=EABL, 148.00 , 194.00 , 187.00 , 190.00 , 190.00 , 190.00 , - ,-,354300,
09-06-21,FTGH,Flame Tree Group Holdings Ltd,https://live.mystocks.co.ke/stock=FTGH, 1.10 , 1.60 , 1.25 , 1.38 , 1.26 , 1.26 , - ,-,16400,
09-06-21,ORCH,Kenya Orchards Ltd,https://live.mystocks.co.ke/stock=ORCH, 10.40 , 12.25 , 10.40 , 10.40 , 10.40 , 10.40 , - ,-,-,
09-06-21,UNGA,Unga Group Ltd,https://live.mystocks.co.ke/stock=UNGA, 26.10 , 33.00 , 30.00 , 30.00 , 30.00 , 30.00 , - ,-,-,
09-06-21,SCOM,Safaricom Plc,https://live.mystocks.co.ke/stock=SCOM, 25.95 , 43.45 , 41.00 , 41.50 , 41.00 , 40.95 , 0.05 ,0.12%,12544200,
09-06-21,FAHR,Stanlib Fahari Income-REIT,https://live.mystocks.co.ke/stock=FAHR, 4.98 , 7.10 , 6.00 , 6.24 , 6.12 , 6.24 , (0.12),1.92%,1600,
09-06-21,GLD,ABSA NewGold ETF,https://live.mystocks.co.ke/stock=GLD," 1,835.00 "," 2,100.00 "," 1,890.00 "," 1,890.00 "," 1,890.00 "," 1,890.00 ", - ,-,-,
09-06-21,^FNK15,FTSE NSE Kenya 15 Index,https://live.mystocks.co.ke/stock=%255EFNK15, 152.56 , 213.26 , 201.69 , 203.40 , 202.35 , 201.69 , 0.66 ,0.33%,-,
09-06-21,^FNK25,FTSE NSE Kenya 25 Index,https://live.mystocks.co.ke/stock=%255EFNK25, 167.57 , 235.67 , 227.11 , 229.00 , 227.64 , 227.11 , 0.53 ,0.23%,-,
09-06-21,^N20I,NSE 20-Share Index,https://live.mystocks.co.ke/stock=%255EN20I," 1,723.96 "," 1,951.41 "," 1,913.13 "," 1,913.13 "," 1,913.13 "," 1,907.05 ", 6.08 ,0.32%,-,
09-06-21,^N25I,NSE 25-Share Index,https://live.mystocks.co.ke/stock=%255EN25I," 2,935.01 "," 3,866.74 "," 3,739.16 "," 3,739.16 "," 3,739.16 "," 3,730.55 ", 8.61 ,0.23%,-,
09-06-21,^NASI,NSE All-Share Index,https://live.mystocks.co.ke/stock=%255ENASI, 127.01 , 175.64 , 171.77 , 171.77 , 171.77 , 171.54 , 0.23 ,0.13%,-,
09-06-21,^ZKEQTK,Zamara Kenya Equity Index (KES),https://live.mystocks.co.ke/stock=%255EZKEQTK," 1,511.03 "," 2,182.08 "," 2,094.16 "," 2,094.16 "," 2,094.16 "," 2,089.76 ", 4.40 ,0.21%,-,
09-06-21,^ZKEQTU,Zamara Kenya Equity Index (USD),https://live.mystocks.co.ke/stock=%255EZKEQTU," 1,201.29 "," 1,740.41 "," 1,671.06 "," 1,671.06 "," 1,671.06 "," 1,667.55 ", 3.51 ,0.21%,-,
10-06-21,EGAD,Eaagads Ltd,https://live.mystocks.co.ke/stock=EGAD, 9.00 , 15.00 , 11.30 , 11.50 , 11.40 , 11.50 , (0.10),0.87%,10500,
10-06-21,KUKZ,Kakuzi Plc,https://live.mystocks.co.ke/stock=KUKZ, 325.00 , 405.00 , 380.00 , 380.00 , 380.00 , 380.00 , - ,-,-,
10-06-21,KAPC,Kapchorua Tea Kenya Plc,https://live.mystocks.co.ke/stock=KAPC, 68.50 , 94.50 , 82.25 , 82.25 , 82.25 , 82.25 , - ,-,-,
10-06-21,LIMT,Limuru Tea Plc,https://live.mystocks.co.ke/stock=LIMT, 300.00 , 400.00 , 340.00 , 340.00 , 340.00 , 340.00 , - ,-,-,
10-06-21,SASN,Sasini Plc,https://live.mystocks.co.ke/stock=SASN, 16.00 , 20.00 , 16.90 , 17.00 , 16.95 , 16.90 , 0.05 ,0.30%,5000,
10-06-21,WTK,Williamson Tea Kenya Plc,https://live.mystocks.co.ke/stock=WTK, 119.00 , 154.75 , 145.00 , 147.00 , 146.00 , 147.00 , (1.00),0.68%,1400,
10-06-21,CGEN,Car and General (K) Ltd,https://live.mystocks.co.ke/stock=CGEN, 20.00 , 28.75 , 24.20 , 24.20 , 24.20 , 24.20 , - ,-,-,
10-06-21,ABSA,ABSA Bank Kenya Plc,https://live.mystocks.co.ke/stock=ABSA, 8.50 , 10.80 , 10.05 , 10.15 , 10.10 , 10.00 , 0.10 ,1.00%,78500,
10-06-21,BKG,BK Group Plc,https://live.mystocks.co.ke/stock=BKG, 12.15 , 27.00 , 26.20 , 26.20 , 26.20 , 26.00 , 0.20 ,0.77%,100,
10-06-21,COOP,Co-operative Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=COOP, 10.20 , 14.05 , 12.15 , 12.40 , 12.30 , 12.25 , 0.05 ,0.41%,220500,
10-06-21,DTK,Diamond Trust Bank Kenya Ltd,https://live.mystocks.co.ke/stock=DTK, 57.50 , 78.50 , 58.50 , 60.00 , 59.00 , 59.25 , (0.25),0.42%,445000,
10-06-21,EQTY,Equity Group Holdings Plc,https://live.mystocks.co.ke/stock=EQTY, 28.00 , 49.45 , 44.00 , 44.35 , 44.15 , 44.00 , 0.15 ,0.34%,2145500,
10-06-21,HFCK,HF Group Ltd,https://live.mystocks.co.ke/stock=HFCK, 2.86 , 5.48 , 3.72 , 3.78 , 3.77 , 3.72 , 0.05 ,1.34%,2000,
10-06-21,IMH,I & M Holdings Plc,https://live.mystocks.co.ke/stock=IMH, 20.50 , 27.25 , 21.50 , 22.00 , 21.65 , 21.75 , (0.10),0.46%,73700,
10-06-21,KCB,KCB Group Plc,https://live.mystocks.co.ke/stock=KCB, 30.00 , 47.00 , 42.70 , 43.00 , 42.85 , 42.95 , (0.10),0.23%,438400,
10-06-21,NBK,National Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=NBK, 4.12 , 4.12 , 4.12 , 4.12 , 4.12 , 4.12 , - ,-,-,
10-06-21,NCBA,NCBA Group Plc,https://live.mystocks.co.ke/stock=NCBA, 20.00 , 27.85 , 25.50 , 26.60 , 26.00 , 26.25 , (0.25),0.95%,54482600,
10-06-21,SBIC,Stanbic Holdings Plc,https://live.mystocks.co.ke/stock=SBIC, 72.25 , 92.00 , 82.00 , 82.00 , 82.00 , 82.00 , - ,-,53100,
10-06-21,SCBK,Standard Chartered Bank Kenya Ltd,https://live.mystocks.co.ke/stock=SCBK, 127.00 , 170.00 , 129.75 , 130.00 , 129.75 , 130.00 , (0.25),0.19%,74500,
10-06-21,DCON,Deacons (East Africa) Plc,https://live.mystocks.co.ke/stock=DCON, 0.45 , 0.45 , 0.45 , 0.45 , 0.45 , 0.45 , - ,-,-,
10-06-21,EVRD,Eveready East Africa Ltd,https://live.mystocks.co.ke/stock=EVRD, 0.85 , 1.50 , 0.95 , 1.03 , 0.99 , 1.02 , (0.03),2.94%,1200,
10-06-21,XPRS,Express Kenya Plc,https://live.mystocks.co.ke/stock=XPRS, 2.50 , 4.87 , 4.10 , 4.10 , 4.10 , 4.05 , 0.05 ,1.23%,800,
10-06-21,KQ,Kenya Airways Plc,https://live.mystocks.co.ke/stock=KQ, 3.83 , 3.83 , 3.83 , 3.83 , 3.83 , 3.83 , - ,-,-,
10-06-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL, 3.70 , 5.00 , 4.00 , 4.18 , 4.11 , 4.12 , (0.01),0.24%,6700,
10-06-21,NBV,Nairobi Business Ventures Ltd,https://live.mystocks.co.ke/stock=NBV, 0.54 , 13.80 , 6.40 , 6.40 , 6.40 , 6.32 , 0.08 ,1.27%,200,
10-06-21,NMG,Nation Media Group Plc,https://live.mystocks.co.ke/stock=NMG, 9.00 , 26.05 , 22.75 , 22.90 , 22.85 , 22.75 , 0.10 ,0.44%,321000,
10-06-21,SMER,Sameer Africa Plc,https://live.mystocks.co.ke/stock=SMER, 2.46 , 4.62 , 3.50 , 3.50 , 3.50 , 3.50 , - ,-,500,
10-06-21,SGL,Standard Group Plc,https://live.mystocks.co.ke/stock=SGL, 15.00 , 26.50 , 15.00 , 15.00 , 15.00 , 15.00 , - ,-,-,
10-06-21,TPSE,TPS Eastern Africa (Serena) Ltd,https://live.mystocks.co.ke/stock=TPSE, 12.55 , 18.00 , 14.50 , 15.00 , 14.75 , 15.00 , (0.25),1.67%,4400,
10-06-21,UCHM,Uchumi Supermarket Plc,https://live.mystocks.co.ke/stock=UCHM, 0.20 , 0.40 , 0.23 , 0.24 , 0.23 , 0.24 , (0.01),4.17%,99200,
10-06-21,SCAN,WPP ScanGroup Plc,https://live.mystocks.co.ke/stock=SCAN, 5.04 , 21.50 , 5.30 , 5.60 , 5.46 , 5.46 , - ,-,12400,
10-06-21,ARM,ARM Cement Plc,https://live.mystocks.co.ke/stock=ARM, 5.55 , 5.55 , 5.55 , 5.55 , 5.55 , 5.55 , - ,-,-,
10-06-21,BAMB,Bamburi Cement Ltd,https://live.mystocks.co.ke/stock=BAMB, 19.05 , 47.05 , 34.50 , 35.60 , 35.00 , 35.60 , (0.60),1.69%,338700,
10-06-21,CRWN,Crown Paints Kenya Plc,https://live.mystocks.co.ke/stock=CRWN, 26.30 , 49.00 , 38.60 , 38.60 , 38.60 , 38.60 , - ,-,700,
10-06-21,CABL,East African Cables Ltd,https://live.mystocks.co.ke/stock=CABL, 1.18 , 2.43 , 1.29 , 1.32 , 1.30 , 1.29 , 0.01 ,0.78%,53000,
10-06-21,PORT,East African Portland Cement Ltd,https://live.mystocks.co.ke/stock=PORT, 7.20 , 16.00 , 7.32 , 7.32 , 7.32 , 7.32 , - ,-,-,
10-06-21,KEGN,Kenya Electricity Generating Company Plc,https://live.mystocks.co.ke/stock=KEGN, 3.90 , 6.28 , 3.95 , 4.10 , 3.98 , 3.97 , 0.01 ,0.25%,154100,
10-06-21,KPLC-P4,KPLC-P4,https://live.mystocks.co.ke/stock=KPLC-P4, 4.50 , 5.00 , 4.53 , 4.53 , 4.53 , 4.53 , - ,-,-,
10-06-21,KPLC-P7,KPLC-P7,https://live.mystocks.co.ke/stock=KPLC-P7, 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , - ,-,-,
10-06-21,KPLC,Kenya Power and Lighting Company Plc,https://live.mystocks.co.ke/stock=KPLC, 1.16 , 2.12 , 1.32 , 1.34 , 1.33 , 1.34 , (0.01),0.75%,305100,
10-06-21,TOTL,Total Kenya Ltd,https://live.mystocks.co.ke/stock=TOTL, 21.00 , 26.75 , 24.80 , 24.90 , 24.85 , 24.90 , (0.05),0.20%,4200,
10-06-21,UMME,Umeme Ltd,https://live.mystocks.co.ke/stock=UMME, 5.40 , 8.00 , 6.00 , 6.20 , 6.00 , 5.88 , 0.12 ,2.04%,16400,
10-06-21,BRIT,Britam Holdings Plc,https://live.mystocks.co.ke/stock=BRIT, 6.00 , 8.04 , 7.20 , 7.48 , 7.26 , 7.28 , (0.02),0.27%,7400,
10-06-21,CIC,CIC Insurance Group Ltd,https://live.mystocks.co.ke/stock=CIC, 1.95 , 3.50 , 2.10 , 2.15 , 2.10 , 2.11 , (0.01),0.47%,10800,
10-06-21,JUB,Jubilee Holdings Ltd,https://live.mystocks.co.ke/stock=JUB, 210.00 , 392.00 , 305.00 , 305.00 , 305.00 , 301.25 , 3.75 ,1.24%,100,
10-06-21,KNRE,Kenya Re-Insurance Corporation Ltd,https://live.mystocks.co.ke/stock=KNRE, 2.00 , 2.94 , 2.45 , 2.55 , 2.50 , 2.52 , (0.02),0.79%,348300,
10-06-21,LBTY,Liberty Kenya Holdings Ltd,https://live.mystocks.co.ke/stock=LBTY, 6.60 , 10.50 , 6.80 , 6.80 , 6.80 , 6.80 , - ,-,500,
10-06-21,SLAM,Sanlam Kenya Plc,https://live.mystocks.co.ke/stock=SLAM, 9.00 , 14.00 , 9.90 , 9.90 , 9.90 , 9.16 , 0.74 ,8.08%,2200,
10-06-21,CTUM,Centum Investment Company Plc,https://live.mystocks.co.ke/stock=CTUM, 14.40 , 25.00 , 15.90 , 16.30 , 16.05 , 15.85 , 0.20 ,1.26%,34400,
10-06-21,HAFR,Home Afrika Ltd,https://live.mystocks.co.ke/stock=HAFR, 0.33 , 0.50 , 0.42 , 0.44 , 0.44 , 0.44 , - ,-,24400,
10-06-21,KURV,Kurwitu Ventures Ltd,https://live.mystocks.co.ke/stock=KURV," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 ", - ,-,-,
10-06-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH, 1.63 , 2.60 , 1.85 , 1.85 , 1.85 , 1.85 , - ,-,-,
10-06-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL, 1.01 , 2.68 , 1.30 , 1.33 , 1.32 , 1.22 , 0.10 ,8.20%,8400,
10-06-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE, 6.50 , 9.74 , 8.60 , 8.70 , 8.64 , 8.30 , 0.34 ,4.10%,2900,
10-06-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC, 54.00 , 75.25 , 68.00 , 68.00 , 68.00 , 68.00 , - ,-,-,
10-06-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT, 305.00 , 500.00 , 465.00 , 465.00 , 465.00 , 465.00 , - ,-,5300,
10-06-21,CARB,Carbacid Investments Plc,https://live.mystocks.co.ke/stock=CARB, 7.80 , 13.00 , 11.10 , 11.10 , 11.10 , 10.90 , 0.20 ,1.83%,500,
10-06-21,EABL,East African Breweries Ltd,https://live.mystocks.co.ke/stock=EABL, 148.00 , 194.00 , 190.00 , 190.25 , 190.00 , 190.00 , - ,-,965300,
10-06-21,FTGH,Flame Tree Group Holdings Ltd,https://live.mystocks.co.ke/stock=FTGH, 1.10 , 1.60 , 1.25 , 1.38 , 1.35 , 1.26 , 0.09 ,7.14%,5200,
10-06-21,ORCH,Kenya Orchards Ltd,https://live.mystocks.co.ke/stock=ORCH, 10.40 , 12.25 , 10.40 , 10.40 , 10.40 , 10.40 , - ,-,-,
10-06-21,UNGA,Unga Group Ltd,https://live.mystocks.co.ke/stock=UNGA, 26.10 , 33.00 , 29.00 , 29.00 , 29.00 , 30.00 , (1.00),3.33%,10000,
10-06-21,SCOM,Safaricom Plc,https://live.mystocks.co.ke/stock=SCOM, 25.95 , 43.45 , 41.00 , 41.55 , 41.25 , 41.00 , 0.25 ,0.61%,6835900,
10-06-21,FAHR,Stanlib Fahari Income-REIT,https://live.mystocks.co.ke/stock=FAHR, 4.98 , 7.10 , 6.20 , 6.24 , 6.20 , 6.12 , 0.08 ,1.31%,3800,
10-06-21,GLD,ABSA NewGold ETF,https://live.mystocks.co.ke/stock=GLD," 1,835.00 "," 2,100.00 "," 1,890.00 "," 1,890.00 "," 1,890.00 "," 1,890.00 ", - ,-,-,
10-06-21,^FNK15,FTSE NSE Kenya 15 Index,https://live.mystocks.co.ke/stock=%255EFNK15, 152.56 , 213.26 , 201.86 , 203.87 , 202.64 , 202.35 , 0.29 ,0.14%,-,
10-06-21,^FNK25,FTSE NSE Kenya 25 Index,https://live.mystocks.co.ke/stock=%255EFNK25, 167.57 , 235.67 , 227.33 , 229.60 , 228.31 , 227.64 , 0.67 ,0.29%,-,
10-06-21,^N20I,NSE 20-Share Index,https://live.mystocks.co.ke/stock=%255EN20I," 1,723.96 "," 1,951.41 "," 1,915.98 "," 1,915.98 "," 1,915.98 "," 1,913.13 ", 2.85 ,0.15%,-,
10-06-21,^N25I,NSE 25-Share Index,https://live.mystocks.co.ke/stock=%255EN25I," 2,935.01 "," 3,866.74 "," 3,750.06 "," 3,750.06 "," 3,750.06 "," 3,739.16 ", 10.90 ,0.29%,-,
10-06-21,^NASI,NSE All-Share Index,https://live.mystocks.co.ke/stock=%255ENASI, 127.01 , 175.64 , 172.48 , 172.48 , 172.48 , 171.77 , 0.71 ,0.41%,-,
10-06-21,^ZKEQTK,Zamara Kenya Equity Index (KES),https://live.mystocks.co.ke/stock=%255EZKEQTK," 1,511.03 "," 2,182.08 "," 2,098.20 "," 2,098.20 "," 2,098.20 "," 2,094.16 ", 4.04 ,0.19%,-,
10-06-21,^ZKEQTU,Zamara Kenya Equity Index (USD),https://live.mystocks.co.ke/stock=%255EZKEQTU," 1,201.29 "," 1,740.41 "," 1,674.28 "," 1,674.28 "," 1,674.28 "," 1,671.06 ", 3.22 ,0.19%,-,
11-06-21,EGAD,Eaagads Ltd,https://live.mystocks.co.ke/stock=EGAD, 9.00 , 15.00 , 11.00 , 11.50 , 11.20 , 11.40 , (0.20),1.75%,14000,
11-06-21,KUKZ,Kakuzi Plc,https://live.mystocks.co.ke/stock=KUKZ, 325.00 , 405.00 , 380.00 , 380.00 , 380.00 , 380.00 , - ,-,-,
11-06-21,KAPC,Kapchorua Tea Kenya Plc,https://live.mystocks.co.ke/stock=KAPC, 68.50 , 90.00 , 82.00 , 82.00 , 82.00 , 82.25 , (0.25),0.30%,700,
11-06-21,LIMT,Limuru Tea Plc,https://live.mystocks.co.ke/stock=LIMT, 340.00 , 400.00 , 340.00 , 340.00 , 340.00 , 340.00 , - ,-,-,
11-06-21,SASN,Sasini Plc,https://live.mystocks.co.ke/stock=SASN, 15.90 , 20.00 , 16.95 , 16.95 , 16.95 , 16.95 , - ,-,-,
11-06-21,WTK,Williamson Tea Kenya Plc,https://live.mystocks.co.ke/stock=WTK, 119.00 , 150.00 , 144.00 , 146.00 , 145.75 , 146.00 , (0.25),0.17%,1600,
11-06-21,CGEN,Car and General (K) Ltd,https://live.mystocks.co.ke/stock=CGEN, 20.00 , 26.00 , 24.20 , 24.20 , 24.20 , 24.20 , - ,-,-,
11-06-21,ABSA,ABSA Bank Kenya Plc,https://live.mystocks.co.ke/stock=ABSA, 8.50 , 10.80 , 10.00 , 10.15 , 10.10 , 10.10 , - ,-,72800,
11-06-21,BKG,BK Group Plc,https://live.mystocks.co.ke/stock=BKG, 12.15 , 27.00 , 26.50 , 26.50 , 26.50 , 26.20 , 0.30 ,1.15%,100,
11-06-21,COOP,Co-operative Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=COOP, 10.20 , 14.05 , 12.20 , 12.40 , 12.30 , 12.30 , - ,-,343500,
11-06-21,DTK,Diamond Trust Bank Kenya Ltd,https://live.mystocks.co.ke/stock=DTK, 58.00 , 78.50 , 58.75 , 60.00 , 59.00 , 59.00 , - ,-,110300,
11-06-21,EQTY,Equity Group Holdings Plc,https://live.mystocks.co.ke/stock=EQTY, 28.00 , 45.20 , 43.85 , 44.25 , 44.05 , 44.15 , (0.10),0.23%,2649700,
11-06-21,HFCK,HF Group Ltd,https://live.mystocks.co.ke/stock=HFCK, 2.86 , 5.48 , 3.66 , 3.85 , 3.76 , 3.77 , (0.01),0.27%,7000,
11-06-21,IMH,I & M Holdings Plc,https://live.mystocks.co.ke/stock=IMH, 20.50 , 27.50 , 21.35 , 22.00 , 21.50 , 21.65 , (0.15),0.69%,48200,
11-06-21,KCB,KCB Group Plc,https://live.mystocks.co.ke/stock=KCB, 30.00 , 43.50 , 42.30 , 43.00 , 42.60 , 42.85 , (0.25),0.58%,263900,
11-06-21,NBK,National Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=NBK, 4.12 , 4.12 , 4.12 , 4.12 , 4.12 , 4.12 , - ,-,-,
11-06-21,NCBA,NCBA Group Plc,https://live.mystocks.co.ke/stock=NCBA, 20.00 , 28.50 , 26.00 , 26.50 , 26.30 , 26.00 , 0.30 ,1.15%,6400,
11-06-21,SBIC,Stanbic Holdings Plc,https://live.mystocks.co.ke/stock=SBIC, 72.25 , 92.00 , 80.00 , 80.00 , 80.00 , 82.00 , (2.00),2.44%,2000,
11-06-21,SCBK,Standard Chartered Bank Kenya Ltd,https://live.mystocks.co.ke/stock=SCBK, 129.25 , 171.75 , 130.00 , 130.00 , 130.00 , 129.75 , 0.25 ,0.19%,50900,
11-06-21,DCON,Deacons (East Africa) Plc,https://live.mystocks.co.ke/stock=DCON, 0.45 , 0.45 , 0.45 , 0.45 , 0.45 , 0.45 , - ,-,-,
11-06-21,EVRD,Eveready East Africa Ltd,https://live.mystocks.co.ke/stock=EVRD, 0.85 , 1.50 , 0.99 , 1.00 , 1.00 , 0.99 , 0.01 ,1.01%,600,
11-06-21,XPRS,Express Kenya Plc,https://live.mystocks.co.ke/stock=XPRS, 2.50 , 6.00 , 4.10 , 4.10 , 4.10 , 4.10 , - ,-,-,
11-06-21,KQ,Kenya Airways Plc,https://live.mystocks.co.ke/stock=KQ, 2.40 , 3.96 , 3.83 , 3.83 , 3.83 , 3.83 , - ,-,-,
11-06-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL, 3.70 , 5.20 , 4.00 , 4.20 , 4.20 , 4.11 , 0.09 ,2.19%,5400,
11-06-21,NBV,Nairobi Business Ventures Ltd,https://live.mystocks.co.ke/stock=NBV, 0.54 , 6.90 , 6.30 , 6.50 , 6.34 , 6.40 , (0.06),0.94%,6900,
11-06-21,NMG,Nation Media Group Plc,https://live.mystocks.co.ke/stock=NMG, 9.00 , 26.05 , 22.80 , 22.95 , 22.90 , 22.85 , 0.05 ,0.22%,19300,
11-06-21,SMER,Sameer Africa Plc,https://live.mystocks.co.ke/stock=SMER, 2.46 , 4.62 , 3.15 , 3.80 , 3.27 , 3.50 , (0.23),6.57%,5100,
11-06-21,SGL,Standard Group Plc,https://live.mystocks.co.ke/stock=SGL, 15.00 , 26.50 , 15.50 , 15.50 , 15.50 , 15.00 , 0.50 ,3.33%,100,
11-06-21,TPSE,TPS Eastern Africa (Serena) Ltd,https://live.mystocks.co.ke/stock=TPSE, 11.70 , 18.00 , 13.55 , 15.00 , 14.10 , 14.75 , (0.65),4.41%,700,
11-06-21,UCHM,Uchumi Supermarket Plc,https://live.mystocks.co.ke/stock=UCHM, 0.20 , 0.40 , 0.24 , 0.25 , 0.25 , 0.23 , 0.02 ,8.70%,147000,
11-06-21,SCAN,WPP ScanGroup Plc,https://live.mystocks.co.ke/stock=SCAN, 5.04 , 25.00 , 5.20 , 5.56 , 5.48 , 5.46 , 0.02 ,0.37%,8000,
11-06-21,ARM,ARM Cement Plc,https://live.mystocks.co.ke/stock=ARM, 5.55 , 5.55 , 5.55 , 5.55 , 5.55 , 5.55 , - ,-,-,
11-06-21,BAMB,Bamburi Cement Ltd,https://live.mystocks.co.ke/stock=BAMB, 19.05 , 47.05 , 34.95 , 35.60 , 35.00 , 35.00 , - ,-,3432800,
11-06-21,CRWN,Crown Paints Kenya Plc,https://live.mystocks.co.ke/stock=CRWN, 36.00 , 49.00 , 38.60 , 38.60 , 38.60 , 38.60 , - ,-,4100,
11-06-21,CABL,East African Cables Ltd,https://live.mystocks.co.ke/stock=CABL, 1.18 , 2.43 , 1.24 , 1.30 , 1.29 , 1.30 , (0.01),0.77%,7200,
