DATE,CODE,NAME,WEBSITE LINK,DAY'S TRADING Low,DAY'S TRADING High,DAY'S TRADING VWAP Price,Previous DAY'S VWAP Price,Change,Change Percent,Volume of Shares Traded,VWAP Adjusted Price for bonus issues and share splits
10-11-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH,2,2,2,1.97,0.03,1.52%,500,
10-11-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL,1.3,1.3,1.3,1.3,0,0.00%,-,
10-11-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE,8.34,8.5,8.42,8.4,0.02,0.24%,4200,
10-11-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC,69,69,69,68.75,0.25,0.36%,1000,
10-11-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT,428.25,429.75,429.5,428.25,1.25,0.29%,6200,
10-11-21,CARB,Carbacid Investments Plc,https://live.mystocks.co.ke/stock=CARB,13,13.25,13,13.05,-0.05,-0.38%,45900,
10-11-21,EABL,East African Breweries Ltd,https://live.mystocks.co.ke/stock=EABL,163,165,164,165,-1,-0.61%,155400,
10-11-21,FTGH,Flame Tree Group Holdings Ltd,https://live.mystocks.co.ke/stock=FTGH,1.35,1.35,1.35,1.35,0,0.00%,8700,
10-11-21,ORCH,Kenya Orchards Ltd,https://live.mystocks.co.ke/stock=ORCH,10.4,10.4,10.4,10.4,0,0.00%,-,
10-11-21,UNGA,Unga Group Ltd,https://live.mystocks.co.ke/stock=UNGA,28.5,28.5,28.5,28.5,0,0.00%,-,
10-11-21,SCOM,Safaricom Plc,https://live.mystocks.co.ke/stock=SCOM,40.05,40.9,40.5,40.1,0.4,1.00%,8330900,
10-11-21,FAHR,Stanlib Fahari Income-REIT,https://live.mystocks.co.ke/stock=FAHR,6.8,7,6.94,7.06,-0.12,-1.70%,16500,
10-11-21,GLD,ABSA NewGold ETF,https://live.mystocks.co.ke/stock=GLD,1815,1815,1815,1815,0,0.00%,-,
10-11-21,^FNK15,FTSE NSE Kenya 15 Index,https://live.mystocks.co.ke/stock=%255EFNK15,208.37,211.38,210.15,208.37,1.78,0.85%,-,
10-11-21,^FNK25,FTSE NSE Kenya 25 Index,https://live.mystocks.co.ke/stock=%255EFNK25,228.8,231.99,230.81,228.8,2.01,0.88%,-,
10-11-21,^N20I,NSE 20-Share Index,https://live.mystocks.co.ke/stock=%255EN20I,1933.28,1933.28,1933.28,1934.83,-1.55,-0.08%,-,
10-11-21,^N25I,NSE 25-Share Index,https://live.mystocks.co.ke/stock=%255EN25I,3804.97,3804.97,3804.97,3775.33,29.64,0.79%,-,
10-11-21,^NASI,NSE All-Share Index,https://live.mystocks.co.ke/stock=%255ENASI,172.48,172.48,172.48,171.03,1.45,0.85%,-,
10-11-21,^ZKEQTK,Zamara Kenya Equity Index (KES),https://live.mystocks.co.ke/stock=%255EZKEQTK,2137.24,2137.24,2137.24,2118.32,18.92,0.89%,-,
10-11-21,^ZKEQTU,Zamara Kenya Equity Index (USD),https://live.mystocks.co.ke/stock=%255EZKEQTU,1645.94,1645.94,1645.94,1631.37,14.57,0.89%,-,
11-11-21,EGAD,Eaagads Ltd,https://live.mystocks.co.ke/stock=EGAD,12.6,12.7,12.7,14,-1.3,-9.29%,1100,
11-11-21,KUKZ,Kakuzi Plc,https://live.mystocks.co.ke/stock=KUKZ,415,415,415,385,30,7.79%,200,
11-11-21,KAPC,Kapchorua Tea Kenya Plc,https://live.mystocks.co.ke/stock=KAPC,81,81,81,81,0,0.00%,-,
11-11-21,LIMT,Limuru Tea Plc,https://live.mystocks.co.ke/stock=LIMT,300,300,300,300,0,0.00%,-,
11-11-21,SASN,Sasini Plc,https://live.mystocks.co.ke/stock=SASN,18,19.3,18.45,19,-0.55,-2.89%,300,
11-11-21,WTK,Williamson Tea Kenya Plc,https://live.mystocks.co.ke/stock=WTK,134,134,134,134,0,0.00%,300,
11-11-21,CGEN,Car and General (K) Ltd,https://live.mystocks.co.ke/stock=CGEN,36,36,36,36,0,0.00%,100,
11-11-21,ABSA,ABSA Bank Kenya Plc,https://live.mystocks.co.ke/stock=ABSA,10.2,10.4,10.3,10.3,0,0.00%,2314300,
11-11-21,BKG,BK Group Plc,https://live.mystocks.co.ke/stock=BKG,27,28,27.85,28.5,-0.65,-2.28%,700,
11-11-21,COOP,Co-operative Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=COOP,12.25,13,12.45,12.35,0.1,0.81%,356500,
11-11-21,DTK,Diamond Trust Bank Kenya Ltd,https://live.mystocks.co.ke/stock=DTK,57.5,59,58,57.75,0.25,0.43%,95800,
11-11-21,EQTY,Equity Group Holdings Plc,https://live.mystocks.co.ke/stock=EQTY,52.5,53,53,53.25,-0.25,-0.47%,6538500,
11-11-21,HFCK,HF Group Ltd,https://live.mystocks.co.ke/stock=HFCK,4.2,4.37,4.23,4.24,-0.01,-0.24%,13600,
11-11-21,IMH,I & M Holdings Plc,https://live.mystocks.co.ke/stock=IMH,21.75,22.3,21.9,22.25,-0.35,-1.57%,2500,
11-11-21,KCB,KCB Group Plc,https://live.mystocks.co.ke/stock=KCB,44,46,44.65,44.65,0,0.00%,517300,
11-11-21,NBK,National Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=NBK,4.12,4.12,4.12,4.12,0,0.00%,-,
11-11-21,NCBA,NCBA Group Plc,https://live.mystocks.co.ke/stock=NCBA,23.95,24.1,24,24.05,-0.05,-0.21%,62700,
11-11-21,SBIC,Stanbic Holdings Plc,https://live.mystocks.co.ke/stock=SBIC,94,94,94,87.25,6.75,7.74%,300,
11-11-21,SCBK,Standard Chartered Bank Kenya Ltd,https://live.mystocks.co.ke/stock=SCBK,129,129.5,129.25,129.5,-0.25,-0.19%,15800,
11-11-21,DCON,Deacons (East Africa) Plc,https://live.mystocks.co.ke/stock=DCON,0.45,0.45,0.45,0.45,0,0.00%,-,
11-11-21,EVRD,Eveready East Africa Ltd,https://live.mystocks.co.ke/stock=EVRD,0.81,0.89,0.85,0.89,-0.04,-4.49%,43800,
11-11-21,XPRS,Express Kenya Plc,https://live.mystocks.co.ke/stock=XPRS,3.5,3.5,3.5,3.8,-0.3,-7.89%,100,
11-11-21,KQ,Kenya Airways Plc,https://live.mystocks.co.ke/stock=KQ,3.83,3.83,3.83,3.83,0,0.00%,-,
11-11-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL,3.7,3.95,3.78,3.95,-0.17,-4.30%,45700,
11-11-21,NBV,Nairobi Business Ventures Ltd,https://live.mystocks.co.ke/stock=NBV,4.8,5.28,5.14,4.96,0.18,3.63%,274000,
11-11-21,NMG,Nation Media Group Plc,https://live.mystocks.co.ke/stock=NMG,19.7,20.5,20,20,0,0.00%,34100,
11-11-21,SMER,Sameer Africa Plc,https://live.mystocks.co.ke/stock=SMER,2.7,3,2.99,2.99,0,0.00%,18300,
11-11-21,SGL,Standard Group Plc,https://live.mystocks.co.ke/stock=SGL,16,16,16,16,0,0.00%,-,
11-11-21,TPSE,TPS Eastern Africa (Serena) Ltd,https://live.mystocks.co.ke/stock=TPSE,16.2,16.7,16.55,16.85,-0.3,-1.78%,300,
11-11-21,UCHM,Uchumi Supermarket Plc,https://live.mystocks.co.ke/stock=UCHM,0.21,0.23,0.21,0.22,-0.01,-4.55%,47600,
11-11-21,SCAN,WPP ScanGroup Plc,https://live.mystocks.co.ke/stock=SCAN,4.55,4.94,4.57,4.6,-0.03,-0.65%,22800,
11-11-21,ARM,ARM Cement Plc,https://live.mystocks.co.ke/stock=ARM,5.55,5.55,5.55,5.55,0,0.00%,-,
11-11-21,BAMB,Bamburi Cement Ltd,https://live.mystocks.co.ke/stock=BAMB,35.5,36.5,35.6,35.15,0.45,1.28%,4100,
11-11-21,CRWN,Crown Paints Kenya Plc,https://live.mystocks.co.ke/stock=CRWN,30.5,32.5,30.75,32.7,-1.95,-5.96%,3200,
11-11-21,CABL,East African Cables Ltd,https://live.mystocks.co.ke/stock=CABL,1.2,1.28,1.22,1.25,-0.03,-2.40%,8100,
11-11-21,PORT,East African Portland Cement Ltd,https://live.mystocks.co.ke/stock=PORT,8,8,8,8,0,0.00%,-,
11-11-21,KEGN,Kenya Electricity Generating Company Plc,https://live.mystocks.co.ke/stock=KEGN,4.55,4.7,4.6,4.6,0,0.00%,1661000,
11-11-21,KPLC-P4,KPLC-P4,https://live.mystocks.co.ke/stock=KPLC-P4,4.53,4.53,4.53,4.53,0,0.00%,-,
11-11-21,KPLC-P7,KPLC-P7,https://live.mystocks.co.ke/stock=KPLC-P7,6,6,6,6,0,0.00%,-,
11-11-21,KPLC,Kenya Power and Lighting Company Plc,https://live.mystocks.co.ke/stock=KPLC,1.84,1.9,1.88,1.88,0,0.00%,600300,
11-11-21,TOTL,Total Kenya Ltd,https://live.mystocks.co.ke/stock=TOTL,24.5,24.9,24.75,24.95,-0.2,-0.80%,4200,
11-11-21,UMME,Umeme Ltd,https://live.mystocks.co.ke/stock=UMME,6.3,6.4,6.38,6.3,0.08,1.27%,900,
11-11-21,BRIT,Britam Holdings Plc,https://live.mystocks.co.ke/stock=BRIT,7.5,7.6,7.52,7.52,0,0.00%,22100,
11-11-21,CIC,CIC Insurance Group Ltd,https://live.mystocks.co.ke/stock=CIC,2.39,2.45,2.41,2.41,0,0.00%,48800,
11-11-21,JUB,Jubilee Holdings Ltd,https://live.mystocks.co.ke/stock=JUB,340,340,340,345.25,-5.25,-1.52%,1200,
11-11-21,KNRE,Kenya Re-Insurance Corporation Ltd,https://live.mystocks.co.ke/stock=KNRE,2.25,2.35,2.3,2.32,-0.02,-0.86%,278400,
11-11-21,LBTY,Liberty Kenya Holdings Ltd,https://live.mystocks.co.ke/stock=LBTY,7.1,7.5,7.38,7,0.38,5.43%,1800,
11-11-21,SLAM,Sanlam Kenya Plc,https://live.mystocks.co.ke/stock=SLAM,11.5,11.5,11.5,12.5,-1,-8.00%,100,
11-11-21,CTUM,Centum Investment Company Plc,https://live.mystocks.co.ke/stock=CTUM,15.75,17.45,15.95,17.5,-1.55,-8.86%,46600,
11-11-21,HAFR,Home Afrika Ltd,https://live.mystocks.co.ke/stock=HAFR,0.36,0.4,0.37,0.4,-0.03,-7.50%,49300,
11-11-21,KURV,Kurwitu Ventures Ltd,https://live.mystocks.co.ke/stock=KURV,1500,1500,1500,1500,0,0.00%,-,
11-11-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH,2,2,2,2,0,0.00%,-,
11-11-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL,1.17,1.17,1.17,1.3,-0.13,-10.00%,100,
11-11-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE,8.3,8.5,8.44,8.42,0.02,0.24%,19000,
11-11-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC,70,70,70,69,1,1.45%,2000,
11-11-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT,429,430,429,429.5,-0.5,-0.12%,207800,
11-11-21,CARB,Carbacid Investments Plc,https://live.mystocks.co.ke/stock=CARB,13,13.2,13,13,0,0.00%,46200,
11-11-21,EABL,East African Breweries Ltd,https://live.mystocks.co.ke/stock=EABL,160,163,162.75,164,-1.25,-0.76%,234600,
11-11-21,FTGH,Flame Tree Group Holdings Ltd,https://live.mystocks.co.ke/stock=FTGH,1.25,1.34,1.3,1.35,-0.05,-3.70%,5700,
11-11-21,ORCH,Kenya Orchards Ltd,https://live.mystocks.co.ke/stock=ORCH,10.4,10.4,10.4,10.4,0,0.00%,-,
11-11-21,UNGA,Unga Group Ltd,https://live.mystocks.co.ke/stock=UNGA,28.5,28.5,28.5,28.5,0,0.00%,-,
11-11-21,SCOM,Safaricom Plc,https://live.mystocks.co.ke/stock=SCOM,40,40.6,40.5,40.5,0,0.00%,15630100,
11-11-21,FAHR,Stanlib Fahari Income-REIT,https://live.mystocks.co.ke/stock=FAHR,6.98,7,6.98,6.94,0.04,0.58%,2800,
11-11-21,GLD,ABSA NewGold ETF,https://live.mystocks.co.ke/stock=GLD,1815,1815,1815,1815,0,0.00%,-,
11-11-21,^FNK15,FTSE NSE Kenya 15 Index,https://live.mystocks.co.ke/stock=%255EFNK15,207.89,211.4,209.54,210.15,-0.61,-0.29%,-,
11-11-21,^FNK25,FTSE NSE Kenya 25 Index,https://live.mystocks.co.ke/stock=%255EFNK25,228.88,231.69,230.32,230.81,-0.49,-0.21%,-,
11-11-21,^N20I,NSE 20-Share Index,https://live.mystocks.co.ke/stock=%255EN20I,1931.01,1931.01,1931.01,1933.28,-2.27,-0.12%,-,
11-11-21,^N25I,NSE 25-Share Index,https://live.mystocks.co.ke/stock=%255EN25I,3803.3,3803.3,3803.3,3804.97,-1.67,-0.04%,-,
11-11-21,^NASI,NSE All-Share Index,https://live.mystocks.co.ke/stock=%255ENASI,172.42,172.42,172.42,172.48,-0.06,-0.03%,-,
11-11-21,^ZKEQTK,Zamara Kenya Equity Index (KES),https://live.mystocks.co.ke/stock=%255EZKEQTK,2133.4,2133.4,2133.4,2137.24,-3.84,-0.18%,-,
11-11-21,^ZKEQTU,Zamara Kenya Equity Index (USD),https://live.mystocks.co.ke/stock=%255EZKEQTU,1641.52,1641.52,1641.52,1645.94,-4.42,-0.27%,-,
12-11-21,EGAD,Eaagads Ltd,https://live.mystocks.co.ke/stock=EGAD,13.9,13.9,13.9,12.7,1.2,9.45%,100,
12-11-21,KUKZ,Kakuzi Plc,https://live.mystocks.co.ke/stock=KUKZ,415,415,415,415,0,0.00%,-,
12-11-21,KAPC,Kapchorua Tea Kenya Plc,https://live.mystocks.co.ke/stock=KAPC,81,81,81,81,0,0.00%,-,
12-11-21,LIMT,Limuru Tea Plc,https://live.mystocks.co.ke/stock=LIMT,300,300,300,300,0,0.00%,-,
12-11-21,SASN,Sasini Plc,https://live.mystocks.co.ke/stock=SASN,18,19.9,18.1,18.45,-0.35,-1.90%,2400,
12-11-21,WTK,Williamson Tea Kenya Plc,https://live.mystocks.co.ke/stock=WTK,134,134,134,134,0,0.00%,100,
12-11-21,CGEN,Car and General (K) Ltd,https://live.mystocks.co.ke/stock=CGEN,32.5,33.5,32.95,36,-3.05,-8.47%,900,
12-11-21,ABSA,ABSA Bank Kenya Plc,https://live.mystocks.co.ke/stock=ABSA,10.2,10.4,10.2,10.3,-0.1,-0.97%,3403600,
12-11-21,BKG,BK Group Plc,https://live.mystocks.co.ke/stock=BKG,28.5,28.5,28.5,27.85,0.65,2.33%,100,
12-11-21,COOP,Co-operative Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=COOP,12.4,13.5,12.55,12.45,0.1,0.80%,102300,
12-11-21,DTK,Diamond Trust Bank Kenya Ltd,https://live.mystocks.co.ke/stock=DTK,57.75,58,58,58,0,0.00%,10900,
12-11-21,EQTY,Equity Group Holdings Plc,https://live.mystocks.co.ke/stock=EQTY,52.5,53,52.5,53,-0.5,-0.94%,727200,
12-11-21,HFCK,HF Group Ltd,https://live.mystocks.co.ke/stock=HFCK,3.86,4.37,4.15,4.23,-0.08,-1.89%,23400,
12-11-21,IMH,I & M Holdings Plc,https://live.mystocks.co.ke/stock=IMH,21.8,22,21.95,21.9,0.05,0.23%,300,
12-11-21,KCB,KCB Group Plc,https://live.mystocks.co.ke/stock=KCB,44.1,44.95,44.5,44.65,-0.15,-0.34%,406500,
12-11-21,NBK,National Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=NBK,4.12,4.12,4.12,4.12,0,0.00%,-,
12-11-21,NCBA,NCBA Group Plc,https://live.mystocks.co.ke/stock=NCBA,23.9,24,23.95,24,-0.05,-0.21%,80300,
12-11-21,SBIC,Stanbic Holdings Plc,https://live.mystocks.co.ke/stock=SBIC,94,94,94,94,0,0.00%,-,
12-11-21,SCBK,Standard Chartered Bank Kenya Ltd,https://live.mystocks.co.ke/stock=SCBK,129,141,130.5,129.25,1.25,0.97%,9300,
12-11-21,DCON,Deacons (East Africa) Plc,https://live.mystocks.co.ke/stock=DCON,0.45,0.45,0.45,0.45,0,0.00%,-,
12-11-21,EVRD,Eveready East Africa Ltd,https://live.mystocks.co.ke/stock=EVRD,0.8,0.93,0.85,0.85,0,0.00%,3400,
12-11-21,XPRS,Express Kenya Plc,https://live.mystocks.co.ke/stock=XPRS,3.5,3.5,3.5,3.5,0,0.00%,200,
12-11-21,KQ,Kenya Airways Plc,https://live.mystocks.co.ke/stock=KQ,3.83,3.83,3.83,3.83,0,0.00%,-,
12-11-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL,3.85,4,3.93,3.78,0.15,3.97%,47300,
12-11-21,NBV,Nairobi Business Ventures Ltd,https://live.mystocks.co.ke/stock=NBV,4.81,5.4,5.32,5.14,0.18,3.50%,163700,
12-11-21,NMG,Nation Media Group Plc,https://live.mystocks.co.ke/stock=NMG,19.8,20,20,20,0,0.00%,14600,
12-11-21,SMER,Sameer Africa Plc,https://live.mystocks.co.ke/stock=SMER,2.8,3,2.99,2.99,0,0.00%,21500,
12-11-21,SGL,Standard Group Plc,https://live.mystocks.co.ke/stock=SGL,16,16,16,16,0,0.00%,300,
12-11-21,TPSE,TPS Eastern Africa (Serena) Ltd,https://live.mystocks.co.ke/stock=TPSE,16.2,16.2,16.2,16.55,-0.35,-2.11%,3900,
12-11-21,UCHM,Uchumi Supermarket Plc,https://live.mystocks.co.ke/stock=UCHM,0.21,0.22,0.21,0.21,0,0.00%,58000,
12-11-21,SCAN,WPP ScanGroup Plc,https://live.mystocks.co.ke/stock=SCAN,4.5,4.55,4.54,4.57,-0.03,-0.66%,29300,
12-11-21,ARM,ARM Cement Plc,https://live.mystocks.co.ke/stock=ARM,5.55,5.55,5.55,5.55,0,0.00%,-,
12-11-21,BAMB,Bamburi Cement Ltd,https://live.mystocks.co.ke/stock=BAMB,35.05,36.5,35.4,35.6,-0.2,-0.56%,12200,
12-11-21,CRWN,Crown Paints Kenya Plc,https://live.mystocks.co.ke/stock=CRWN,30.5,33.5,31.6,30.75,0.85,2.76%,300,
12-11-21,CABL,East African Cables Ltd,https://live.mystocks.co.ke/stock=CABL,1.22,1.3,1.29,1.22,0.07,5.74%,4700,
12-11-21,PORT,East African Portland Cement Ltd,https://live.mystocks.co.ke/stock=PORT,8,8,8,8,0,0.00%,-,
12-11-21,KEGN,Kenya Electricity Generating Company Plc,https://live.mystocks.co.ke/stock=KEGN,4.5,4.6,4.53,4.6,-0.07,-1.52%,317500,
12-11-21,KPLC-P4,KPLC-P4,https://live.mystocks.co.ke/stock=KPLC-P4,4.53,4.53,4.53,4.53,0,0.00%,-,
12-11-21,KPLC-P7,KPLC-P7,https://live.mystocks.co.ke/stock=KPLC-P7,6,6,6,6,0,0.00%,-,
12-11-21,KPLC,Kenya Power and Lighting Company Plc,https://live.mystocks.co.ke/stock=KPLC,1.75,1.9,1.84,1.88,-0.04,-2.13%,2522200,
12-11-21,TOTL,Total Kenya Ltd,https://live.mystocks.co.ke/stock=TOTL,24.5,25.4,24.65,24.75,-0.1,-0.40%,2000,
12-11-21,UMME,Umeme Ltd,https://live.mystocks.co.ke/stock=UMME,6.4,6.4,6.4,6.38,0.02,0.31%,5300,
12-11-21,BRIT,Britam Holdings Plc,https://live.mystocks.co.ke/stock=BRIT,7.5,7.9,7.5,7.52,-0.02,-0.27%,65200,
12-11-21,CIC,CIC Insurance Group Ltd,https://live.mystocks.co.ke/stock=CIC,2.35,2.4,2.39,2.41,-0.02,-0.83%,22800,
12-11-21,JUB,Jubilee Holdings Ltd,https://live.mystocks.co.ke/stock=JUB,340,340,340,340,0,0.00%,500,
12-11-21,KNRE,Kenya Re-Insurance Corporation Ltd,https://live.mystocks.co.ke/stock=KNRE,2.3,2.5,2.33,2.3,0.03,1.30%,214200,
12-11-21,LBTY,Liberty Kenya Holdings Ltd,https://live.mystocks.co.ke/stock=LBTY,7,7.1,7.02,7.38,-0.36,-4.88%,8200,
12-11-21,SLAM,Sanlam Kenya Plc,https://live.mystocks.co.ke/stock=SLAM,11.5,11.5,11.5,11.5,0,0.00%,-,
12-11-21,CTUM,Centum Investment Company Plc,https://live.mystocks.co.ke/stock=CTUM,14.8,16.5,15.15,15.95,-0.8,-5.02%,86000,
12-11-21,HAFR,Home Afrika Ltd,https://live.mystocks.co.ke/stock=HAFR,0.36,0.39,0.37,0.37,0,0.00%,124700,
12-11-21,KURV,Kurwitu Ventures Ltd,https://live.mystocks.co.ke/stock=KURV,1500,1500,1500,1500,0,0.00%,-,
12-11-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH,2,2,2,2,0,0.00%,-,
12-11-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL,1.17,1.17,1.17,1.17,0,0.00%,-,
12-11-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE,8.3,8.4,8.38,8.44,-0.06,-0.71%,3000,
12-11-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC,70,70,70,70,0,0.00%,500,
12-11-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT,428.25,429,429,429,0,0.00%,2300,
12-11-21,CARB,Carbacid Investments Plc,https://live.mystocks.co.ke/stock=CARB,13,13.2,13,13,0,0.00%,23600,
12-11-21,EABL,East African Breweries Ltd,https://live.mystocks.co.ke/stock=EABL,160,162.5,162.25,162.75,-0.5,-0.31%,659400,
12-11-21,FTGH,Flame Tree Group Holdings Ltd,https://live.mystocks.co.ke/stock=FTGH,1.29,1.35,1.33,1.3,0.03,2.31%,5300,
12-11-21,ORCH,Kenya Orchards Ltd,https://live.mystocks.co.ke/stock=ORCH,10.4,10.4,10.4,10.4,0,0.00%,-,
12-11-21,UNGA,Unga Group Ltd,https://live.mystocks.co.ke/stock=UNGA,28.5,28.5,28.5,28.5,0,0.00%,100,
12-11-21,SCOM,Safaricom Plc,https://live.mystocks.co.ke/stock=SCOM,40,40.5,40.2,40.5,-0.3,-0.74%,6007400,
12-11-21,FAHR,Stanlib Fahari Income-REIT,https://live.mystocks.co.ke/stock=FAHR,6.88,7,6.98,6.98,0,0.00%,12900,
12-11-21,GLD,ABSA NewGold ETF,https://live.mystocks.co.ke/stock=GLD,1815,1815,1815,1815,0,0.00%,-,
12-11-21,^FNK15,FTSE NSE Kenya 15 Index,https://live.mystocks.co.ke/stock=%255EFNK15,207.71,210.38,208.25,209.54,-1.29,-0.62%,-,
12-11-21,^FNK25,FTSE NSE Kenya 25 Index,https://live.mystocks.co.ke/stock=%255EFNK25,228.2,230.32,228.95,230.32,-1.37,-0.59%,-,
12-11-21,^N20I,NSE 20-Share Index,https://live.mystocks.co.ke/stock=%255EN20I,1919.95,1919.95,1919.95,1931.01,-11.06,-0.57%,-,
12-11-21,^N25I,NSE 25-Share Index,https://live.mystocks.co.ke/stock=%255EN25I,3782.92,3782.92,3782.92,3803.3,-20.38,-0.54%,-,
12-11-21,^NASI,NSE All-Share Index,https://live.mystocks.co.ke/stock=%255ENASI,171.47,171.47,171.47,172.42,-0.95,-0.55%,-,
12-11-21,^ZKEQTK,Zamara Kenya Equity Index (KES),https://live.mystocks.co.ke/stock=%255EZKEQTK,2124.4,2124.4,2124.4,2133.4,-9,-0.42%,-,
12-11-21,^ZKEQTU,Zamara Kenya Equity Index (USD),https://live.mystocks.co.ke/stock=%255EZKEQTU,1635.32,1635.32,1635.32,1641.52,-6.2,-0.38%,-,
15-11-21,EGAD,Eaagads Ltd,https://live.mystocks.co.ke/stock=EGAD,13.9,13.9,13.9,13.9,0,0.00%,300,
15-11-21,KUKZ,Kakuzi Plc,https://live.mystocks.co.ke/stock=KUKZ,415,415,415,415,0,0.00%,-,
15-11-21,KAPC,Kapchorua Tea Kenya Plc,https://live.mystocks.co.ke/stock=KAPC,81,81,81,81,0,0.00%,-,
15-11-21,LIMT,Limuru Tea Plc,https://live.mystocks.co.ke/stock=LIMT,300,300,300,300,0,0.00%,-,
15-11-21,SASN,Sasini Plc,https://live.mystocks.co.ke/stock=SASN,18,19.3,18.25,18.1,0.15,0.83%,1100,
15-11-21,WTK,Williamson Tea Kenya Plc,https://live.mystocks.co.ke/stock=WTK,131,134,132,134,-2,-1.49%,1200,
15-11-21,CGEN,Car and General (K) Ltd,https://live.mystocks.co.ke/stock=CGEN,32.5,32.5,32.5,32.95,-0.45,-1.37%,400,
15-11-21,ABSA,ABSA Bank Kenya Plc,https://live.mystocks.co.ke/stock=ABSA,10.35,10.5,10.4,10.2,0.2,1.96%,158100,
15-11-21,BKG,BK Group Plc,https://live.mystocks.co.ke/stock=BKG,28.5,28.5,28.5,28.5,0,0.00%,100,
15-11-21,COOP,Co-operative Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=COOP,12.3,13.45,12.5,12.55,-0.05,-0.40%,179300,
15-11-21,DTK,Diamond Trust Bank Kenya Ltd,https://live.mystocks.co.ke/stock=DTK,57.25,57.75,57.5,58,-0.5,-0.86%,25700,
15-11-21,EQTY,Equity Group Holdings Plc,https://live.mystocks.co.ke/stock=EQTY,51.5,52.5,52,52.5,-0.5,-0.95%,1059700,
15-11-21,HFCK,HF Group Ltd,https://live.mystocks.co.ke/stock=HFCK,4.15,4.56,4.45,4.15,0.3,7.23%,37400,
15-11-21,IMH,I & M Holdings Plc,https://live.mystocks.co.ke/stock=IMH,21.5,22.5,21.6,21.95,-0.35,-1.59%,42200,
15-11-21,KCB,KCB Group Plc,https://live.mystocks.co.ke/stock=KCB,44.1,45.5,44.35,44.5,-0.15,-0.34%,940200,
15-11-21,NBK,National Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=NBK,4.12,4.12,4.12,4.12,0,0.00%,-,
15-11-21,NCBA,NCBA Group Plc,https://live.mystocks.co.ke/stock=NCBA,23.8,24.05,24,23.95,0.05,0.21%,58300,
15-11-21,SBIC,Stanbic Holdings Plc,https://live.mystocks.co.ke/stock=SBIC,94,94,94,94,0,0.00%,-,
15-11-21,SCBK,Standard Chartered Bank Kenya Ltd,https://live.mystocks.co.ke/stock=SCBK,128.5,129.5,129.5,130.5,-1,-0.77%,112200,
15-11-21,DCON,Deacons (East Africa) Plc,https://live.mystocks.co.ke/stock=DCON,0.45,0.45,0.45,0.45,0,0.00%,-,
15-11-21,EVRD,Eveready East Africa Ltd,https://live.mystocks.co.ke/stock=EVRD,0.82,0.89,0.89,0.85,0.04,4.71%,41600,
15-11-21,XPRS,Express Kenya Plc,https://live.mystocks.co.ke/stock=XPRS,3.8,3.8,3.8,3.5,0.3,8.57%,1000,
15-11-21,KQ,Kenya Airways Plc,https://live.mystocks.co.ke/stock=KQ,3.83,3.83,3.83,3.83,0,0.00%,-,
15-11-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL,3.85,4,3.91,3.93,-0.02,-0.51%,18100,
15-11-21,NBV,Nairobi Business Ventures Ltd,https://live.mystocks.co.ke/stock=NBV,4.88,5.4,5.04,5.32,-0.28,-5.26%,1500,
15-11-21,NMG,Nation Media Group Plc,https://live.mystocks.co.ke/stock=NMG,19.55,20,20,20,0,0.00%,18500,
15-11-21,SMER,Sameer Africa Plc,https://live.mystocks.co.ke/stock=SMER,2.71,3,2.89,2.99,-0.1,-3.34%,4500,
15-11-21,SGL,Standard Group Plc,https://live.mystocks.co.ke/stock=SGL,14.45,14.45,14.45,16,-1.55,-9.69%,100,
15-11-21,TPSE,TPS Eastern Africa (Serena) Ltd,https://live.mystocks.co.ke/stock=TPSE,16.2,16.2,16.2,16.2,0,0.00%,3800,
